"scenario";"Ass";"Rule";"Rec";"INN";"OER";"year";"stock";"rec_q95";"ssb_q95";"f_q95";"biomass_q95";"catch_q95";"landings_q95";"discards_q95";"catch.iyv_q95";"land.iyv_q95";"disc.iyv_q95";"rec_q50";"ssb_q50";"f_q50";"biomass_q50";"catch_q50";"landings_q50";"discards_q50";"catch.iyv_q50";"land.iyv_q50";"disc.iyv_q50";"rec_q05";"ssb_q05";"f_q05";"biomass_q05";"catch_q05";"landings_q05";"discards_q05";"catch.iyv_q05";"land.iyv_q05";"disc.iyv_q05";"pBlim_q95";"pBlim_q50";"pBlim_q05";"pBpa_q95";"pBpa_q50";"pBpa_q05";"pBtarget_q95";"pBtarget_q50";"pBtarget_q05";"pFlim_q95";"pFlim_q50";"pFlim_q05";"pFpa_q95";"pFpa_q50";"pFpa_q05";"pFtarget_q95";"pFtarget_q50";"pFtarget_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2053;"PIL";13721643.4908244;455439.528405979;0.0357867915154934;455439.528405979;14474.2776136405;14474.2776136405;0;1.27091737521544;1.27091737521544;NA;6908164.19336335;342320.336572783;0.0318562893699428;342320.336572783;10527.1420607403;10527.1420607403;0;0.990568470961764;0.990568470961764;NA;3556990.66731492;258864.288394233;0.0260868632413268;258864.288394233;7838.59771000468;7838.59771000468;0;0.845707450509657;0.845707450509657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255475385540639;0.22783345980737;0.187186278840875;14474.2776136405;10527.1420607403;7838.59771000468
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2054;"PIL";13614031.9391565;452667.489187826;0.0357534258091101;452667.489187826;14391.2568922009;14391.2568922009;0;1.26745238014863;1.26745238014863;NA;6847040.13935848;339770.630344247;0.0318461248863842;339770.630344247;10633.6732202136;10633.6732202136;0;0.992216470617312;0.992216470617312;NA;3451861.44621536;258449.811722311;0.026546229838061;258449.811722311;7985.55688954382;7985.55688954382;0;0.837888780334021;0.837888780334021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255241151214209;0.227762053232032;0.190415447770273;14391.2568922009;10633.6732202136;7985.55688954382
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2055;"PIL";13580811.1597729;449090.41563073;0.0357606086202666;449090.41563073;14261.7971520284;14261.7971520284;0;1.23519597666225;1.23519597666225;NA;7029596.38733007;339019.711779027;0.0318582914615738;339019.711779027;10586.9386028037;10586.9386028037;0;0.984073382334276;0.984073382334276;NA;3232463.29464803;259031.150375885;0.0265427227692815;259031.150375885;7983.04954024275;7983.04954024275;0;0.840769800873695;0.840769800873695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255291576837283;0.227847524415654;0.19039080753696;14261.7971520284;10586.9386028037;7983.04954024275
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2056;"PIL";13646406.7559982;447775.087567557;0.0357790216097445;447775.087567557;14106.0781180792;14106.0781180792;0;1.23513744224209;1.23513744224209;NA;7131409.06297711;338226.428664343;0.0319032270344991;338226.428664343;10602.7108495498;10602.7108495498;0;0.981374302216688;0.981374302216688;NA;3665742.92371098;254762.162205798;0.0261311023423124;254762.162205798;7888.91325053136;7888.91325053136;0;0.849263359111361;0.849263359111361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255420840635253;0.228163188322618;0.187497415368325;14106.0781180792;10602.7108495498;7888.91325053136
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2057;"PIL";13976747.4003406;446864.330399033;0.0354337391377513;446864.330399033;13928.4312017078;13928.4312017078;0;1.27973444803414;1.27973444803414;NA;7131166.57492022;339615.857459323;0.0317955807517755;339615.857459323;10503.967298754;10503.967298754;0;0.98513507342951;0.98513507342951;NA;3532618.99993194;263098.149873563;0.0258376836012977;263098.149873563;7496.3984910334;7496.3984910334;0;0.829866729947002;0.829866729947002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.252996503819505;0.227406960225842;0.185325786196789;13928.4312017078;10503.967298754;7496.3984910334
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2058;"PIL";14254594.6641843;449034.857749725;0.0356240965466658;449034.857749725;14070.2192129001;14070.2192129001;0;1.25474220000316;1.25474220000316;NA;7044165.93500154;339833.421359298;0.031793594567705;339833.421359298;10558.6654530212;10558.6654530212;0;0.989959519760994;0.989959519760994;NA;3393937.30265948;263672.074356373;0.0267681159587797;263672.074356373;8095.3417112598;8095.3417112598;0;0.852612108245031;0.852612108245031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.254333159416636;0.227393005963681;0.191973924068583;14070.2192129001;10558.6654530212;8095.3417112598
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2059;"PIL";13597174.207101;462679.335645844;0.0355789962968947;462679.335645844;13967.8325122902;13967.8325122902;0;1.23553951348094;1.23553951348094;NA;6909975.83516105;339589.4358901;0.0318659707926046;339589.4358901;10565.8948361887;10565.8948361887;0;0.991469778711908;0.991469778711908;NA;3383009.74331811;260102.502064237;0.0267709209074832;260102.502064237;8060.17346337601;8060.17346337601;0;0.848698397238829;0.848698397238829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.254016494955331;0.227901471707322;0.191993619939063;13967.8325122902;10565.8948361887;8060.17346337601
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2060;"PIL";13608853.147824;449230.860775545;0.0357599001747132;449230.860775545;14478.3552525485;14478.3552525485;0;1.24281514549722;1.24281514549722;NA;7122009.5025256;336190.582552369;0.0319751275885305;336190.582552369;10606.5652457068;10606.5652457068;0;0.987247176938449;0.987247176938449;NA;3552513.29572461;258385.927577766;0.0264581752622353;258385.927577766;8001.05733735521;8001.05733735521;0;0.843604605591329;0.843604605591329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255286603411404;0.228669403133951;0.189796726303768;14478.3552525485;10606.5652457068;8001.05733735521
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2061;"PIL";14022016.1707634;452847.223559968;0.0356377327376785;452847.223559968;14113.5677022601;14113.5677022601;0;1.22944414228435;1.22944414228435;NA;7024614.97977396;336129.958967833;0.0317196529769804;336129.958967833;10510.5391592517;10510.5391592517;0;0.979248469374814;0.979248469374814;NA;3469206.32825742;259522.577984732;0.0263789301581142;259522.577984732;7844.83236613468;7844.83236613468;0;0.838689299926879;0.838689299926879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.254428901169373;0.226873489083674;0.189239809852259;14113.5677022601;10510.5391592517;7844.83236613468
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2062;"PIL";13584343.5455777;455218.938807077;0.0358402580959631;455218.938807077;14192.4504418699;14192.4504418699;0;1.24329104612307;1.24329104612307;NA;6906356.33136626;338217.828115583;0.0318483931896162;338217.828115583;10486.050991872;10486.050991872;0;0.993039552834772;0.993039552834772;NA;3485491.34156031;257476.256952958;0.0261582687867097;257476.256952958;7951.28519542099;7951.28519542099;0;0.847701890935143;0.847701890935143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255850719894109;0.227777988425675;0.187688458342466;14192.4504418699;10486.050991872;7951.285195421
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2063;"PIL";13950529.1603703;446303.833048625;0.0356646537124134;446303.833048625;14354.4234088195;14354.4234088195;0;1.2452529263985;1.2452529263985;NA;7011210.52795432;339048.284117703;0.0318343652676869;339048.284117703;10483.6164297267;10483.6164297267;0;0.985185742743629;0.985185742743629;NA;3450027.8469932;255974.506828552;0.0265892854028926;255974.506828552;7773.51251172337;7773.51251172337;0;0.840228804602329;0.840228804602329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2546179139599;0.227679439448182;0.190717921670372;14354.4234088195;10483.6164297267;7773.51251172337
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2064;"PIL";13561510.6190225;450118.499138382;0.0355446544484894;450118.499138382;14070.588761246;14070.588761246;0;1.23832666875475;1.23832666875475;NA;6945677.64637836;337668.557368664;0.0318843357421067;337668.557368664;10552.0677881848;10552.0677881848;0;0.983823729079797;0.983823729079797;NA;3557147.48814863;257841.949029775;0.0262296437311362;257841.949029775;7819.88132242754;7819.88132242754;0;0.842872605739381;0.842872605739381;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.253775360076441;0.228030483027433;0.188190350978604;14070.588761246;10552.0677881848;7819.88132242754
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2065;"PIL";14300616.9283607;451488.536110938;0.0354989221396347;451488.536110938;14081.3271242147;14081.3271242147;0;1.24048135678054;1.24048135678054;NA;6967378.32359341;338193.12431246;0.0319018297750237;338193.12431246;10518.5126908237;10518.5126908237;0;0.991181708300612;0.991181708300612;NA;3446556.77859176;264057.870948658;0.0263767456011861;264057.870948658;7881.51712566268;7881.51712566268;0;0.846452334123976;0.846452334123976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.253454233504806;0.228153373195014;0.189224455582955;14081.3271242147;10518.5126908237;7881.51712566268
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2066;"PIL";14241016.346954;446803.537230923;0.0355749055210626;446803.537230923;14097.3415032339;14097.3415032339;0;1.25434505548778;1.25434505548778;NA;7174450.1726663;339532.347204459;0.0318267889853164;339532.347204459;10551.9842580212;10551.9842580212;0;0.986910440768887;0.986910440768887;NA;3546897.71480707;260135.605652381;0.0262509668504186;260135.605652381;8120.76670700023;8120.76670700023;0;0.84960845410034;0.84960845410034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.253987771505758;0.227626213606767;0.188340272456659;14097.3415032339;10551.9842580212;8120.76670700023
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2067;"PIL";14050745.3520025;455497.955912828;0.0355581451002333;455497.955912828;13977.1990919004;13977.1990919004;0;1.25792301445746;1.25792301445746;NA;6960339.11277193;339660.241960606;0.0317437465587236;339660.241960606;10520.8256603988;10520.8256603988;0;0.980847483726405;0.980847483726405;NA;3470667.73922742;258614.897237199;0.0264545233205728;258614.897237199;7912.02972748084;7912.02972748084;0;0.842840396356579;0.842840396356579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.253870087024868;0.227042777636252;0.189771069839608;13977.1990919004;10520.8256603988;7912.02972748084
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2068;"PIL";14162652.8229347;447823.425320041;0.0355745841285399;447823.425320041;14264.4105007453;14264.4105007453;0;1.24411311683095;1.24411311683095;NA;6901971.73952094;338410.122842043;0.0320077920231254;338410.122842043;10632.1087422155;10632.1087422155;0;0.989916499976723;0.989916499976723;NA;3378143.87924563;263200.971967052;0.0262757273422139;263200.971967052;7871.58417987726;7871.58417987726;0;0.8435557997125;0.8435557997125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.253985514903418;0.228899524885188;0.188514351061703;14264.4105007453;10632.1087422155;7871.58417987726
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2069;"PIL";13668073.9382637;445107.185843931;0.0357889313225832;445107.185843931;14032.6112995321;14032.6112995321;0;1.24792799960588;1.24792799960588;NA;6859928.98909416;337946.71751719;0.0319706673156438;337946.71751719;10527.1642334502;10527.1642334502;0;0.983683252156938;0.983683252156938;NA;3589763.22977923;259500.718385541;0.0264132583751177;259500.718385541;8122.74898781005;8122.74898781005;0;0.84713758222272;0.84713758222272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.255490408280928;0.228637979905274;0.189481078059786;14032.6112995321;10527.1642334502;8122.74898781006
"ASSnone_HCR11_REClow_INNvar_OERnone";"ASSnone";"HCR11";"REClow";"INNvar";"OERnone";2070;"PIL";14413749.4736827;451031.715261796;0.0354898109778522;451031.715261796;13961.2972150806;13961.2972150806;0;1.24696703561938;1.24696703561938;NA;7036466.56247257;336943.766278248;0.0318457486856995;336943.766278248;10506.0455901447;10506.0455901447;0;0.981416459918166;0.981416459918166;NA;3558243.93457011;255931.377952746;0.0263591759705271;255931.377952746;7911.14428531943;7911.14428531943;0;0.840724033738178;0.840724033738178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.253390254797872;0.227759410406411;0.189100962793767;13961.2972150806;10506.0455901447;7911.14428531943
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2020;"PIL";29701156.8696392;425929.307846302;0.071656446104668;426967.628316344;19106;19106;0;1.38861792390848;1.38861792390848;NA;11867992.9427876;345546.621481903;0.0594381508250221;346421.380214675;19106;19106;0;1.38861792390848;1.38861792390848;NA;5033915.03310454;289594.730375808;0.0483636943045145;290421.18478947;19106;19106;0;1.38861792390848;1.38861792390848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.503112164631387;0.41968812314614;0.343352903376885;19106;19106;19106
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2021;"PIL";29458086.7897579;603215.10979467;0.0463673291266326;603215.10979467;17563.204284457;17563.204284457;0;0.919250721472677;0.919250721472677;NA;12138505.8070021;406418.655444747;0.0301484923593634;406418.655444747;12198.2047336039;12198.2047336039;0;0.638448902627653;0.638448902627653;NA;5013134.33247507;305042.751620472;0.0203886781473886;305042.751620472;9005.13013309727;9005.13013309727;0;0.471324721715549;0.471324721715549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.329342205257907;0.215821910364548;0.146554724169657;17563.204284457;12198.2047336039;9005.13013309728
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2022;"PIL";28930514.497409;719163.916214055;0.0534778684243252;719163.916214055;26051.0659889837;26051.0659889837;0;1.75132682588735;1.75132682588735;NA;12179323.0721513;467746.607903613;0.0326111086446635;467746.607903613;14920.5720770971;14920.5720770971;0;1.2630290034414;1.2630290034414;NA;5239878.3256269;329666.943038362;0.0219100543752027;329666.943038362;9876.75543668673;9876.75543668673;0;0.886165604373345;0.886165604373345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.378684954179953;0.233148643416822;0.157356555475998;26051.0659889837;14920.5720770971;9876.75543668673
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2023;"PIL";32054222.7690029;760192.157130694;0.0339828139696787;760192.157130694;21791.6754688752;21791.6754688752;0;1.48205004577886;1.48205004577886;NA;12209652.529408;509918.039870427;0.0296268714166634;509918.039870427;14680.2460385296;14680.2460385296;0;0.972399759196936;0.972399759196936;NA;5039175.75254417;343102.964786275;0.0227271696535569;343102.964786275;10327.9799843215;10327.9799843215;0;0.585883731641724;0.585883731641724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.242800573960895;0.212147680378412;0.163147324674192;21791.6754688752;14680.2460385296;10327.9799843215
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2024;"PIL";30216974.026507;817298.311179571;0.0359659747041161;817298.311179571;24555.6872832136;24555.6872832136;0;1.52643136281017;1.52643136281017;NA;12354561.0209443;543075.356571591;0.0313500009442632;543075.356571591;16696.6809648712;16696.6809648712;0;1.09922934004132;1.09922934004132;NA;5005707.70161459;376571.936592448;0.024286308494169;376571.936592448;11282.5312634158;11282.5312634158;0;0.916880632198938;0.916880632198938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.256733171555498;0.224275488784199;0.174173512709187;24555.6872832136;16696.6809648712;11282.5312634158
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2025;"PIL";28716892.3685336;845449.903813186;0.0367150916341644;845449.903813186;26732.4375144769;26732.4375144769;0;1.44722086629288;1.44722086629288;NA;12210575.1345395;561441.210962572;0.0322507458052768;561441.210962572;17716.7063095059;17716.7063095059;0;1.03606695102606;1.03606695102606;NA;5045690.48031305;393035.308128427;0.0247203467508961;393035.308128427;12161.5468814579;12161.5468814579;0;0.86422898305047;0.86422898305047;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.261989365188023;0.230610919904408;0.177237165042384;26732.4375144769;17716.7063095059;12161.5468814579
"ASSnone_HCR11_REClowmed_INNvar_OERnone";"ASSnone";"HCR11";"REClowmed";"INNvar";"OERnone";2026;"PIL";27420446.9493183;848736.242716924;0.0363615809671748;848736.242716924;26808.3076128392;26808.3076128392;0;1.37488475452387;1.37488475452387;NA;12471786.1219073;580678.093011475;0.03185160306086;580678.093011475;17783.6173201046;17783.6173201046;0;0.991322844032593;0.991322844032593;NA;5493292.08385515;410039.019269806;0.0251777187708002;410039.019269806;12393.0239458498;12393.0239458498;0;0.831268130589673;0.831268130589673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.259509407204566;0.227800538098006;0.180462551262882;26808.3076128392;17783.6173201046;12393.0239458498
